,gvkey,datadate,tic,atq,epsfxq,ltq,niq,revtq,xrdq,prccq,sic
443861,8530,19631231,PFE,,,,11.08,104.8,,49.25,2834
443862,8530,19640331,PFE,,,,11.72,115.1,,46.5,2834
443863,8530,19640630,PFE,,,,10.16,118.6,,46.875,2834
443864,8530,19640930,PFE,,,,9.94,113.1,,47.875,2834
443865,8530,19641231,PFE,,,,12.87,133.3,,49.5,2834
443866,8530,19650331,PFE,,,,13.883,132.8,,55,2834
443867,8530,19650630,PFE,,,,12.583,131.4,,52.875,2834
443868,8530,19650930,PFE,,,,11.956,127.5,,62.1249,2834
443869,8530,19651231,PFE,,,,14.697,153.3,,74.25,2834
443870,8530,19660331,PFE,,,,14.465,148.8,,68.8749,2834
443871,8530,19660630,PFE,,,,14.614,153.2,,65,2834
443872,8530,19660930,PFE,,,,14.464,150.5,,60,2834
443873,8530,19661231,PFE,,,,18.079,169.2,,70,2834
443874,8530,19670331,PFE,,,,,,,79,2834
443875,8530,19670630,PFE,,1.26,,26.116,313.6,,81.625,2834
443876,8530,19670930,PFE,,0.68,,14.17,162.3,,81.75,2834
443877,8530,19671231,PFE,,0.9,,18.714,189.2,,75.37,2834
443878,8530,19680331,PFE,,0.67,,14.157,165.6,,60.87,2834
443879,8530,19680630,PFE,,0.66,,13.709,165.8,,71.25,2834
443880,8530,19680930,PFE,,0.74,,15.49,182,,66.75,2834
443881,8530,19681231,PFE,,1.02,,21.342,212.4,,75.25,2834
443882,8530,19690331,PFE,,0.77,,16.251,186.645,,76,2834
443883,8530,19690630,PFE,,0.74,,15.499,192.791,,80.6299,2834
443884,8530,19690930,PFE,,0.84,,17.595,204.64,,84.25,2834
443885,8530,19691231,PFE,,1.07,,22.279,221.694,,103.3749,2834
443886,8530,19700331,PFE,,0.85,,17.944,202.766,,104.75,2834
443887,8530,19700630,PFE,,0.27,,16.777,204.513,,30.125,2834
443888,8530,19700930,PFE,,0.34,,21.439,224.658,,34.5,2834
443889,8530,19701231,PFE,,0.39,,24.9,238.493,,36.375,2834
443890,8530,19710331,PFE,,0.31,,20.378,222.68,,37.375,2834
443891,8530,19710630,PFE,,0.29,,18.73,229.461,,38.5,2834
443892,8530,19710930,PFE,,0.36,,23.705,244.869,,39.5,2834
443893,8530,19711231,PFE,1036.564,0.41,421.384,27.772,254.534,,41.875,2834
443894,8530,19720331,PFE,,0.33,,23.452,249.654,,40,2834
443895,8530,19720630,PFE,,0.32,,21.705,263.864,,42.375,2834
443896,8530,19720930,PFE,,0.38,,26.987,276.673,,42.875,2834
443897,8530,19721231,PFE,1267.409,0.44,562.382,31.094,303.169,,42.875,2834
443898,8530,19730331,PFE,,0.4,,28.04,280.759,,41.25,2834
443899,8530,19730630,PFE,,0.36,,25.46,314.641,,46.75,2834
443900,8530,19730930,PFE,,0.45,,32,326.9,,44.875,2834
443901,8530,19731231,PFE,1407.813,0.51,630.866,35.264,364.706,,43,2834
443902,8530,19740331,PFE,,0.51,,35.235,355.628,,37.25,2834
443903,8530,19740630,PFE,,0.41,,29.213,372.746,,36.5,2834
443904,8530,19740930,PFE,,0.5,,35.256,388.226,,23,2834
443905,8530,19741231,PFE,1683.094,0.51,808.998,35.563,425.073,,32.875,2834
443906,8530,19750331,PFE,,0.49,,34.382,380.261,,32.25,2834
443907,8530,19750630,PFE,,0.47,,32.96,393.226,,33.5,2834
443908,8530,19750930,PFE,,0.49,,34.588,421.416,,24.875,2834
443909,8530,19751231,PFE,2010.855,0.55,1071.218,38.665,470.555,,27.625,2834
443910,8530,19760331,PFE,2035.158,0.54,1072.848,37.882,455.053,,29.875,2834
443911,8530,19760630,PFE,2046.863,0.53,1062.571,37.229,456.78,,29.25,2834
443912,8530,19760930,PFE,2109.26,0.58,1101.805,40.51,473.32,,30.25,2834
443913,8530,19761231,PFE,2172.51,0.63,1132.448,44.307,502.354,,29.375,2834
443914,8530,19770331,PFE,2234.712,0.58,1177.145,40.389,482.645,,28.125,2834
443915,8530,19770630,PFE,2294.816,0.55,1214.853,38.912,487.298,,26,2834
443916,8530,19770930,PFE,2394.934,0.67,1282.558,47.002,505.373,,26.75,2834
443917,8530,19771231,PFE,2448.263,0.7,1305.361,49.092,556.609,,27.375,2834
443918,8530,19780331,PFE,2493.93,0.7,1310.375,51.068,555.079,,27.625,2834
443919,8530,19780630,PFE,2583.766,0.65,1372.958,46.85,594.582,,33.5,2834
443920,8530,19780930,PFE,2658.464,0.77,1410.669,55.886,598.971,,35.375,2834
443921,8530,19781231,PFE,2766.934,0.77,1482.92,56.066,650.63,,33,2834
443922,8530,19790331,PFE,2836.103,0.8,1515.007,58.579,640.766,,31.75,2834
443923,8530,19790630,PFE,2896.933,0.78,1542.394,56.071,677.581,,30.625,2834
443924,8530,19790930,PFE,2961.625,0.88,1556.59,64.692,683.885,,34.5,2834
443925,8530,19791231,PFE,3049.062,0.8,1605.692,58.527,743.793,,39.25,2834
443926,8530,19800331,PFE,3186.4,0.89,1707.3,65.2,710.1,,37.75,2834
443927,8530,19800630,PFE,3303.7,0.78,1790,57.4,734.5,,41.25,2834
443928,8530,19800930,PFE,3307.9,0.92,1749.4,67.2,759.4,,45.75,2834
443929,8530,19801231,PFE,3363.7,0.87,1765.6,64.1,825.3,,53.5,2834
443930,8530,19810331,PFE,3464.2,1,1804.2,72.1,810.3,,54.25,2834
443931,8530,19810630,PFE,3527.6,0.85,1854.4,60,797.8,,48,2834
443932,8530,19810930,PFE,3604.2,0.78,1914.7,13.3,819.1,,43.375,2834
443933,8530,19811231,PFE,3647.1,1,1912.1,75.9,822.5,,53.25,2834
443934,8530,19820331,PFE,3713.501,1.13,1838.901,89.1,818.1,,51.375,2834
443935,8530,19820630,PFE,3847.101,1.04,1933.101,81.4,885.7,,55.25,2834
443936,8530,19820930,PFE,3870.301,0.9,1864,72.6,920.2,,69.5,2834
443937,8530,19821231,PFE,3781.001,1.16,1742.7,93.2,872,,68.875,2834
443938,8530,19830331,PFE,3885.501,1.37,1780.401,111.2,910.4,,75.75,2834
443939,8530,19830630,PFE,3894.901,1.3,1797.501,106.6,920.9,,87.625,2834
443940,8530,19830930,PFE,3930.201,0.68,1744,110.1,945.8,,39.75,2834
443941,8530,19831231,PFE,3936.101,0.72,1721.7,119.2,972.9,,35.75,2834
443942,8530,19840331,PFE,4009.1,0.77,1648.3,128.4,924.7,,34,2834
443943,8530,19840630,PFE,4146.766,0.71,1774.667,118.9,990.5,,32.75,2834
443944,8530,19840930,PFE,4171.266,0.8,1696.867,133.9,988.4,,35.125,2834
443945,8530,19841231,PFE,4065.7,0.78,1536.5,130.2,972.3,,42.25,2834
443946,8530,19850331,PFE,4094.7,0.89,1540.001,147.4,951.9,,42.875,2834
443947,8530,19850630,PFE,4297.25,0.81,1685.75,137.5,1001.9,,49.5,2834
443948,8530,19850930,PFE,4427,0.92,1605.9,155.5,1012.8,,47.375,2834
443949,8530,19851231,PFE,4462.875,0.83,1502.976,139.3,1057.9,,50.625,2834
443950,8530,19860331,PFE,4582.875,1,1478.575,168.9,1032.1,,60.125,2834
443951,8530,19860630,PFE,4775.766,0.91,1629.266,156.1,1117.9,,71.5,2834
443952,8530,19860930,PFE,5058.5,1.04,1690,176.6,1163.1,,58,2834
443953,8530,19861231,PFE,5163.699,0.94,1726.599,158.4,1162.9,,61,2834
443954,8530,19870331,PFE,5385,1.13,1786.6,192,1119.6,,72.375,2834
443955,8530,19870630,PFE,5715.598,1.03,2052.498,175.8,1227.1,,72,2834
443956,8530,19870930,PFE,5827.598,1.09,2026.998,185.8,1297.9,,69.25,2834
443957,8530,19871231,PFE,6922.598,0.82,3017.998,136.6,1275.2,,46.625,2834
443958,8530,19880331,PFE,6962.699,1.31,2905.399,219.8,1297.9,,55.125,2834
443959,8530,19880630,PFE,7203.699,1.26,3056.701,213.1,1336.4,,51.625,2834
443960,8530,19880930,PFE,7295,1.29,3025.301,216.8,1382.9,,54.375,2834
443961,8530,19881231,PFE,7637.598,0.84,3311.3,141.6,1368.2,,58,2834
443962,8530,19890331,PFE,7599.5,1.42,3092.701,240.8,1436.3,120,57.5,2834
443963,8530,19890630,PFE,7608.898,0.8,3275.099,135.7,1302.7,133.7,57.375,2834
443964,8530,19890930,PFE,7726.297,1.28,3175.497,217.5,1438.5,126.3,68.625,2834
443965,8530,19891231,PFE,8324.797,0.52,3764.9,87.1,1494,151.2,69.5,2834
443966,8530,19900331,PFE,7954.699,1.5,3188.802,251.9,1482,134.4,60.625,2834
443967,8530,19900630,PFE,8100.398,0.9,3393.999,151.2,1495.7,148.7,64.125,2834
443968,8530,19900930,PFE,8530.199,1.45,3486.801,243.3,1643,154.6,70.625,2834
443969,8530,19901231,PFE,9052,0.92,3931.3,154.8,1785.3,202.4,80.75,2834
443970,8530,19910331,PFE,8813.598,1.56,3605.899,267.4,1695.7,172.6,107,2834
443971,8530,19910630,PFE,8825.598,0.53,3966,179.1,1631.1,181.7,55.5,2834
443972,8530,19910930,PFE,9008,0.81,3906.103,274.7,1773,179.6,65.125,2834
443973,8530,19911231,PFE,9634.598,0,4573.901,0.9,1850.2,222.9,84,2834
443974,8530,19920331,PFE,9441.699,0.88,4624.399,14.8,1761.3,189.3,69.5,2834
443975,8530,19920630,PFE,9529.199,0.66,4726.601,219.8,1694.2,214,73,2834
443976,8530,19920930,PFE,10104.5,0.88,4864.602,297.5,1827.6,212.8,74.75,2834
443977,8530,19921231,PFE,9590.098,0.83,4836.6,278.8,1947.1,247.1,72.5,2834
443978,8530,19930331,PFE,9724,1.01,5236.603,329,1867.3,215.4,62.25,2834
443979,8530,19930630,PFE,10018.797,0.79,5776.299,253.8,1748.7,230.8,67,2834
443980,8530,19930930,PFE,9882.398,-0.65,6019.498,-214.2,1872.5,242.6,59.5,2834
443981,8530,19931231,PFE,9330.898,0.9,5426.098,288.9,1989.2,285.6,69,2834
443982,8530,19940331,PFE,9640.898,1.16,5765.698,370.7,1911.1,251.5,54,2834
443983,8530,19940630,PFE,10099.898,0.82,6315.098,257.2,1846.2,258.8,63.125,2834
443984,8530,19940930,PFE,10401.5,1.08,6209.702,336.5,2006.7,292.7,69.125,2834
443985,8530,19941231,PFE,11098.5,1.04,6735.802,334,2213.3,323.1,77.25,2834
443986,8530,19950331,PFE,12515.3,1.36,7777.8,420.4,2337.9,312.8,85.75,2834
443987,8530,19950630,PFE,12945.4,0.98,8071.4,316.3,2400.7,354.5,92.125,2834
443988,8530,19950930,PFE,12821.1,0.66,7493.8,425.3,2538.5,350.6,53.375,2834
443989,8530,19951231,PFE,12729.3,0.64,7176.1,410.9,2744.3,424.5,63,2834
443990,8530,19960331,PFE,13174,0.81,7238,517,2682,366,67.25,2834
443991,8530,19960630,PFE,13619,0.61,7586,394,2661,422,71.375,2834
443992,8530,19960930,PFE,14616,0.8,7998,514,2803,406,79.125,2834
443993,8530,19961231,PFE,14667,0.77,7663,504,3160,490,83,2834
443994,8530,19970331,PFE,15053,0.92,7861,602,3001,413,84.125,2834
443995,8530,19970630,PFE,15732,0.6,8518,457,2235,405,119.5,2834
443996,8530,19970930,PFE,15347,0.45,7900,596,2747,447,60.125,2834
443997,8530,19971231,PFE,15336,0.39,7403,558,3072,540,74.562,2834
443998,8530,19980331,PFE,15955,0.41,7766,692,3036,481,99.687,2834
443999,8530,19980630,PFE,16508,0.45,8203,628,3312,550,108.6875,2834
444000,8530,19980930,PFE,18177,0.39,9532,1397,3330,550,105.75,2834
444001,8530,19981231,PFE,18302,0.23,9492,634,3866,698,125,2834
444002,8530,19990331,PFE,19025,0.57,9980,1214,6580,929,138.75,2834
444003,8530,19990630,PFE,19640,0.57,10989,1161,6516,949,109,2834
444004,8530,19990930,PFE,20239,0.18,11453,1108,6746,1041,35.875,2834
444005,8530,19991231,PFE,20574,0.23,11687,1469,7534,1117,32.4375,2834
444006,8530,20000331,PFE,20225,-0.03,10037,-204,7161,1061,36.5625,2834
444007,8530,20000630,PFE,32044,0.18,17071,1149,6989,1085,48,2834
444008,8530,20000930,PFE,33488,0.21,17316,1361,7158,1026,44.9375,2834
444009,8530,20001231,PFE,33510,0.23,17434,1420,8106,1263,46,2834
444010,8530,20010331,PFE,35146,0.3,17398,1930,7584,1028,40.95,2834
444011,8530,20010630,PFE,36941,0.29,19125,1829,7446,1116,40.05,2834
444012,8530,20010930,PFE,38806,0.29,19910,2073,5639,1142,40.1,2834
444013,8530,20011231,PFE,39153,0.3,20860,1956,8180,1490,39.85,2834
444014,8530,20020331,PFE,41316,0.37,21642,1963,7747,1181,39.74,2834
444015,8530,20020630,PFE,42568,0.3,23738,1957,7297,1239,35,2834
444016,8530,20020930,PFE,44876,0.37,25923,2348,7996,1245,29.02,2834
444017,8530,20021231,PFE,46356,0.43,26406,2858,9333,1511,30.57,2834
444018,8530,20030331,PFE,52928,0.4,28085,4665,8506,1218,31.16,2834
444019,8530,20030630,PFE,124258,-0.49,53976,-3592,9900,7123,34.15,2834
444020,8530,20030930,PFE,120058,0.29,51527,2235,12348,1782,30.38,2834
444021,8530,20031231,PFE,116775,0.08,51398,602,13982,2416,35.33,2834
444022,8530,20040331,PFE,122289,0.3,53241,2331,12487,2604,35.05,2834
444023,8530,20040630,PFE,119961,0.38,53256,2864,12275,1820,34.28,2834
444024,8530,20040930,PFE,122229,0.43,53846,3341,12831,1887,30.6,2834
444025,8530,20041231,PFE,123684,0.39,55406,2825,14923,2444,26.89,2834
444026,8530,20050331,PFE,122935,0.02,55403,301,12143,1766,26.27,2834
444027,8530,20050630,PFE,112327,0.46,46999,3462,11452,2044,27.58,2834
444028,8530,20050930,PFE,110343,0.2,43536,1589,11263,3129,24.97,2834
444029,8530,20051231,PFE,117565,0.35,51938,2733,12547,1969,23.32,2834
444030,8530,20060331,PFE,112959,0.55,43350,4111,11747,1543,24.92,2834
444031,8530,20060630,PFE,111550,0.31,43061,2415,11741,2255,23.47,2834
444032,8530,20060930,PFE,108585,0.44,38873,3362,12110,1902,28.36,2834
444033,8530,20061231,PFE,114837,0.21,43479,9449,12603,2734,25.9,2834
444034,8530,20070331,PFE,110483,0.48,37995,3392,12430,1948,25.26,2834
444035,8530,20070630,PFE,110403,0.19,42309,1267,11034,2165,25.57,2834
444036,8530,20070930,PFE,109030,0.12,42420,761,11950,1999,24.43,2834
444037,8530,20071231,PFE,115268,0.4,50144,2724,12795,2260,22.73,2834
444038,8530,20080331,PFE,118550,0.41,50990,2784,11796,2189,20.93,2834
444039,8530,20080630,PFE,116515,0.41,49797,2776,12075,2122,17.47,2834
444040,8530,20080930,PFE,115249,0.33,47758,2278,12159,1898,18.44,2834
444041,8530,20081231,PFE,111148,0.03,53408,266,12311,2369,17.71,2834
444042,8530,20090331,PFE,122932,0.4,62491,2729,10845,1705,13.62,2834
444043,8530,20090630,PFE,139339,0.34,76104,2261,10966,1715,15,2834
444044,8530,20090930,PFE,141294,0.43,75044,2878,11603,1632,16.55,2834
444045,8530,20091231,PFE,212949,0.1,122503,767,16520,2861,18.19,2834
444046,8530,20100331,PFE,195113,0.25,105031,2026,16569,2295,17.15,2834
444047,8530,20100630,PFE,191071,0.3,104193,2475,17126,2181,14.26,2834
444048,8530,20100930,PFE,191415,0.11,103347,866,15990,2188,17.17,2834
444049,8530,20101231,PFE,195014,0.36,106749,2890,17354,2853,17.51,2834
444050,8530,20110331,PFE,194956,0.26,104423,2222,16023,2080,20.31,2834
444051,8530,20110630,PFE,195899,0.32,106936,2610,16486,2231,20.6,2834
444052,8530,20110930,PFE,196132,0.3,105602,3738,16609,2176,17.68,2834
444053,8530,20111231,PFE,188002,0.18,105381,1439,16141,2587,21.64,2834
444054,8530,20120331,PFE,185683,0.2,102006,1794,13845,1974,22.645,2834
444055,8530,20120630,PFE,182842,0.4,102881,3253,13968,1600,23,2834
444056,8530,20120930,PFE,182603,0.4,100488,3208,12953,1887,24.85,2834
444057,8530,20121231,PFE,185798,0.2,104120,6315,13891,2021,25.0793,2834
444058,8530,20130331,PFE,187398,0.36,104571,2742,12410,1710,28.86,2834
444059,8530,20130630,PFE,179335,0.5,100358,14099,12973,1530,28.01,2834
444060,8530,20130930,PFE,175521,0.39,97167,2593,12643,1627,28.725,2834
444061,8530,20131231,PFE,172101,0.4,95481,2569,13558,1811,30.63,2834
444062,8530,20140331,PFE,171808,0.35,93740,2329,11353,1623,32.12,2834
444063,8530,20140630,PFE,172612,0.45,95656,2912,12773,1759,29.68,2834
444064,8530,20140930,PFE,171362,0.42,93057,2666,12361,1802,29.57,2834
444065,8530,20141231,PFE,169274,0.2,97652,1229,13118,3209,31.15,2834
444066,8530,20150331,PFE,160640,0.38,93053,2376,10864,1885,34.79,2834
444067,8530,20150630,PFE,160878,0.42,93698,2627,11853,1735,33.53,2834
444068,8530,20150930,PFE,170867,0.34,103743,2129,12087,1744,31.41,2834
444069,8530,20151231,PFE,167460,-0.03,102462,-172,14047,2397,32.28,2834
444070,8530,20160331,PFE,162929,0.49,99582,3038,13005,1731,29.64,2834
444071,8530,20160630,PFE,170658,0.33,107592,2048,13147,2057,35.21,2834
444072,8530,20160930,PFE,178430,0.22,114829,1354,13044,2008,33.87,2834
444073,8530,20161231,PFE,171615,0.12,111775,775,13628,2579,32.48,2834
444074,8530,20170331,PFE,168784,0.51,110038,3121,12779,1708,34.21,2834
444075,8530,20170630,PFE,168558,0.51,109864,3073,12896,1779,33.59,2834
444076,8530,20170930,PFE,172151,0.47,111041,2840,13168,1859,35.7,2834
444077,8530,20171231,PFE,171797,2.02,100141,12274,13703,2311,36.22,2834
444078,8530,20180331,PFE,164612,0.59,94071,3560,12906,1743,35.49,2834
444079,8530,20180630,PFE,164980,0.65,94856,3872,13467,1797,36.28,2834
444080,8530,20180930,PFE,167838,0.69,96174,4114,13297,2009,44.07,2834
444081,8530,20181231,PFE,159422,-0.07,95664,-393,13977,2671,43.65,2834
444082,8530,20190331,PFE,155421,0.68,96263,3884,13118,1793,42.47,2834
754618,14538,19860630,TEVA,143.106,0.11,74.292,2.208,33.706,,4,2834
754619,14538,19860930,TEVA,144.608,0.15,72.897,2.723,35.758,,5.125,2834
754620,14538,19861231,TEVA,,0.26,,4.537,38.43,,6.625,2834
754621,14538,19870331,TEVA,136.738,0.27,66.435,5.322,35.613,,8.625,2834
754622,14538,19870331,TEVA,136.738,0.27,66.435,5.322,35.613,,8.625,2834
754623,14538,19870331,TEVA,136.738,0.2,66.435,4.374,25.85,,8.625,2834
754624,14538,19870331,TEVA,136.738,0.2,66.435,4.374,25.85,,8.625,2834
754625,14538,19870630,TEVA,145.412,0.14,69.39,2.782,35.848,,9.375,2834
754626,14538,19870930,TEVA,170.092,0.14,71.085,2.814,37.446,,9.375,2834
754627,14538,19871231,TEVA,169.143,0.24,67.507,5.31,40.636,,6.375,2834
754628,14538,19880331,TEVA,189.361,0.18,86.605,3.956,48.386,,6,2834
754629,14538,19880630,TEVA,191.627,0.15,88.116,3.247,49.748,,5.375,2834
754630,14538,19880930,TEVA,195.288,0.1,91.102,2.083,46.557,,6.25,2834
754631,14538,19881231,TEVA,248.091,0.13,138.719,2.723,66.401,,6.875,2834
754632,14538,19890331,TEVA,262.411,0.23,156.255,4.933,68.169,2.685,8,2834
754633,14538,19890630,TEVA,257.609,0.16,142.744,3.507,65.292,2.619,9.5,2834
754634,14538,19890930,TEVA,265.783,0.15,144.171,3.544,64.497,3.526,9.125,2834
754635,14538,19891231,TEVA,273.825,,149.595,4.137,70.528,3.072,11.75,2834
754636,14538,19900331,TEVA,278.349,0.2,152.431,4.925,70.476,3.104,10.75,2834
754637,14538,19900630,TEVA,277.725,0.15,149.632,3.746,70.187,2.95,11.625,2834
754638,14538,19900930,TEVA,291.093,0.17,161.191,3.859,69.594,3.719,9.75,2834
754639,14538,19901231,TEVA,308.455,0.26,175.34,6.12,84.912,3.971,11.5,2834
754640,14538,19910331,TEVA,325.231,0.22,192.363,6.848,80.817,4.122,13.75,2834
754641,14538,19910630,TEVA,364.405,0.19,206.172,4.78,79.84,3.716,12.75,2834
754642,14538,19910930,TEVA,369.442,0.18,206.126,4.567,76.29,4.415,18.875,2834
754643,14538,19911231,TEVA,369.598,,190.056,7.087,84.036,3.5,18.875,2834
754644,14538,19920331,TEVA,385.65,0.27,199.579,7.678,92.947,3.557,24.875,2834
754645,14538,19920630,TEVA,411.705,0.26,218.871,7.001,93.024,4.244,23.25,2834
754646,14538,19920930,TEVA,425.185,0.26,226.53,6.86,95.049,4.506,29.875,2834
754647,14538,19921231,TEVA,433.65,0.38,216.297,10.195,115.316,4.879,43.875,2834
754648,14538,19930331,TEVA,482.711,0.5,253.389,13.466,118.422,5.284,45.25,2834
754649,14538,19930630,TEVA,516.626,0.26,275.783,13.92,125.048,5.323,20.625,2834
754650,14538,19930930,TEVA,538.202,0.26,283.393,13.924,127.249,6.371,29.625,2834
754651,14538,19931231,TEVA,562.917,0.3,294.961,16.165,131.256,7.707,30.125,2834
754652,14538,19940331,TEVA,616.923,0.32,332.647,17.062,136.73,7.379,25,2834
754653,14538,19940630,TEVA,643.578,0.33,343.45,18.151,146.894,8.292,24,2834
754654,14538,19940930,TEVA,694.309,0.32,379.221,17.467,143.471,10.614,28.375,2834
754655,14538,19941231,TEVA,675.983,0.35,333.589,18.966,160.616,10.265,24.187,2834
754656,14538,19950331,TEVA,738.684,0.29,383.34,17.635,190.581,10.243,30.125,2834
754657,14538,19950630,TEVA,739.838,0.3,369.912,18.284,189.467,9.057,37.5,2834
754658,14538,19950930,TEVA,750.61,0.32,362.172,19.579,201.053,12.471,36.125,2834
754659,14538,19951231,TEVA,871.294,0.24,463.732,14.804,230.179,15.38,46.375,2834
754660,14538,19960331,TEVA,892.656,0.3,466.907,18.688,220.085,11.547,38.5,2834
754661,14538,19960630,TEVA,1078.099,0.01,577.149,0.605,219.437,12.209,37.875,2834
754662,14538,19960930,TEVA,,0.39,,23.86,236.603,14.861,46.375,2834
754663,14538,19961231,TEVA,1241.415,0.49,706.224,30.269,277.658,24.192,50.25,2834
754664,14538,19970331,TEVA,1207.151,0.51,645.937,31.471,267.578,14.497,55.5,2834
754665,14538,19970630,TEVA,1204.994,0.55,614.539,33.956,270.668,15.007,64.75,2834
754666,14538,19970930,TEVA,1206.95,0.58,586.851,35.82,286.731,16.422,55.75,2834
754667,14538,19971231,TEVA,1188.385,0.01,575.62,0.246,291.92,40.23,47.312,2834
754668,14538,19980331,TEVA,1169.45,0.41,538.465,25.134,268.595,21.178,42.75,2834
754669,14538,19980630,TEVA,1284.787,0.28,642.991,17.05,247.127,16.205,35.1875,2834
754670,14538,19980930,TEVA,1422.135,0.41,759.215,25.261,303.3,20.332,37.875,2834
754671,14538,19981231,TEVA,1435.998,0.06,776.411,1.385,296.906,23.855,40.6875,2834
754672,14538,19990331,TEVA,1418.461,0.46,744.738,28.262,287.62,19.161,47.4375,2834
754673,14538,19990630,TEVA,1436.099,0.49,739.088,31.134,293.74,21.271,49,2834
754674,14538,19990930,TEVA,1747.006,0.29,1037.371,18.383,321.142,19.568,50.3125,2834
754675,14538,19991231,TEVA,1714.019,0.64,971.719,40.054,379.904,39.542,71.6875,2834
754676,14538,20000331,TEVA,1742.349,0.3,971.202,37.864,337.334,19.923,37.3125,2834
754677,14538,20000630,TEVA,2380.409,0.06,1305.381,8.994,443.997,61.989,55.4375,2834
754678,14538,20000930,TEVA,2371.198,0.36,1270.202,46.609,450.052,27.64,73.1875,2834
754679,14538,20001231,TEVA,2855.618,0.4,1702.635,54.95,518.471,30.72,73.25,2834
754680,14538,20010331,TEVA,2797.472,0.4,1620.766,54.752,490.928,27.998,54.625,2834
754681,14538,20010630,TEVA,2844.744,0.47,1592.13,64.448,513.59,27.118,62.3,2834
754682,14538,20010930,TEVA,3395.5,0.58,2072.2,79.4,505.782,22.584,60.45,2834
754683,14538,20011231,TEVA,3460.152,0.59,2077.311,79.612,567.07,29.573,61.63,2834
754684,14538,20020331,TEVA,3514.4,0.64,2064.3,85.6,545.1,35.1,54.67,2834
754685,14538,20020630,TEVA,3787,0.68,2199.7,91.9,572,36.8,66.78,2834
754686,14538,20020930,TEVA,3893.8,0.71,2240.8,96.3,631.3,40.6,67,2834
754687,14538,20021231,TEVA,4626.8,0.5,2792.5,136.5,770.2,52.5,38.61,2834
754688,14538,20030331,TEVA,4872.7,0.5,2886.2,137.7,757.4,46.4,41.65,2834
754689,14538,20030630,TEVA,5234,0.75,3023.2,210.4,764.4,48.5,56.9,2834
754690,14538,20030930,TEVA,5426.4,0.53,3032.5,156.6,812.6,54.8,57.2,2834
754691,14538,20031231,TEVA,5915.9,0.62,2619.8,186.3,942,63.8,56.71,2834
754692,14538,20040331,TEVA,8561.4,-1.44,4259,-428,1052.4,664.7,63.37,2834
754693,14538,20040630,TEVA,8774.9,0.7,4260.2,229.5,1176.4,87.2,67.18,2834
754694,14538,20040930,TEVA,9098.9,0.38,3992.1,251.5,1247.3,90.4,25.95,2834
754695,14538,20041231,TEVA,9632,0.41,4232.2,278.8,1322.8,92.7,29.86,2834
754696,14538,20050331,TEVA,9515.7,0.38,4207.9,259.1,1304.9,88.2,30.99,2834
754697,14538,20050630,TEVA,9436,0.36,4115.5,241.2,1227.2,90.5,31.14,2834
754698,14538,20050930,TEVA,9667.1,0.4,4089,267.1,1317.3,92.4,33.42,2834
754699,14538,20051231,TEVA,10387.4,0.45,4337.1,304.9,1401,97.8,43.01,2834
754700,14538,20060331,TEVA,18362.6,-1.4,9123.9,-1008.7,1672.5,1350.8,41.18,2834
754701,14538,20060630,TEVA,19368.9,0.59,9434.2,488.4,2172.4,126.2,31.59,2834
754702,14538,20060930,TEVA,20005.6,0.74,9392.1,606.4,2285.7,134.3,34.09,2834
754703,14538,20061231,TEVA,20471,0.56,9294,459.9,2277.4,185.7,31.08,2834
754704,14538,20070331,TEVA,21027,0.42,9603,342,2080,135,37.43,2834
754705,14538,20070630,TEVA,21746,0.63,9651,515,2386,137,41.25,2834
754706,14538,20070930,TEVA,22495,0.64,9538,525,2366,141,44.47,2834
754707,14538,20071231,TEVA,23412,0.69,9652,570,2576,168,46.48,2834
754708,14538,20080331,TEVA,24632,0.18,10198,139,2572,561,46.19,2834
754709,14538,20080630,TEVA,25020,0.65,9904,533,2823,198,45.8,2834
