,datadate,gvkey1,gvkey2,score,roe_spread,rd/rev_spread,MARKCAP_1,MARKCAP_2
642,2016,MRK,VRTX,0.0671,-0.027263226,-0.122999929,162312714.1,18292334.67
643,2016,BMY,PRGO,0.0544,0.281866891,0.229385035,97666681.2,11933018.02
644,2016,IDXX,TECH,0.0524,-0.424667769,-0.043003734,10316710.98,3836587.3
645,2016,REGN,PFE,0.048,0.043080291,0.210434025,38212967.73,197100170.4
646,2016,MYL,REGN,0.0446,-0.023951516,-0.322208993,20446339.9,38212967.73
647,2016,PRGO,GILD,0.0433,-0.388954183,-0.12973002,11933018.02,93809100
648,2016,MRK,PRGO,0.0419,0.216486203,0.39566077,162312714.1,11933018.02
649,2016,AMGN,PRGO,0.041,0.289839153,0.145208376,107932229.4,11933018.02
650,2016,PRGO,VRTX,0.035,-0.243749428,-0.518660699,11933018.02,18292334.67
651,2016,UTHR,IART,0.0343,0.029692864,0.103153883,6162612.95,3205114.4
652,2016,TECH,NEOG,0.033,,,3836587.3,2506086
653,2016,REGN,PRGO,0.0249,0.282010588,0.361792734,38212967.73,11933018.02
654,2016,ALXN,IART,0.0227,-0.021930778,0.192335093,27406400,3205114.4
655,2016,LLY,IDXX,0.0031,0.469234612,0.197894217,81195375.4,10316710.98
656,2016,IART,LLY,0.002,-0.021664205,-0.200274374,3205114.4,81195375.4
657,2016,BMRN,IART,0.001,-0.065426353,0.546052324,14302160.32,3205114.4
658,2017,BMRN,ALXN,0.2289,-0.021032749,0.198727641,15680009.48,26584857
659,2017,UTHR,BMRN,0.205,0.036764139,-0.251469906,6397358,15680009.48
660,2017,ALXN,VRTX,0.1993,-0.035415059,-0.239053506,26584857,37952494.58
661,2017,BMY,LLY,0.1815,-0.04727277,0.098749262,100296976,92998483.7
662,2017,ALXN,UTHR,0.1783,-0.01573139,0.052742266,26584857,6397358
663,2017,AMGN,REGN,0.1657,-0.177593527,-0.152369165,125590572.8,39743858.42
664,2017,MYL,TEVA,0.1647,0.571197692,-0.250158514,21807420.2,17454011.2
665,2017,AMGN,ALXN,0.1611,-0.149754062,-0.10221225,125590572.8,26584857
666,2017,UTHR,TEVA,0.1609,0.573629302,-0.097014315,6397358,17454011.2
667,2017,BMY,PFE,0.1573,-0.329960864,0.184331622,100296976,215896807.5
668,2017,TEVA,PFE,0.1522,-0.712725517,0.163807983,17454011.2,215896807.5
669,2017,UTHR,VRTX,0.1511,-0.019683669,-0.291795772,6397358,37952494.58
670,2017,TEVA,BMRN,0.1494,-0.536865163,-0.154455592,17454011.2,15680009.48
671,2017,VRTX,BMRN,0.147,0.056447808,0.040325866,37952494.58,15680009.48
672,2017,UTHR,BMY,0.1464,0.190864648,-0.117537954,6397358,100296976
673,2017,REGN,VRTX,0.145,-0.007575594,-0.188896591,39743858.42,37952494.58
674,2017,TEVA,BMY,0.1441,-0.382764653,-0.020523639,17454011.2,100296976
675,2017,REGN,ALXN,0.1421,0.027839465,0.050156915,39743858.42,26584857
676,2017,MRK,BMY,0.1403,0.144207643,-0.110204886,153304070,100296976
677,2017,BMY,MYL,0.1382,-0.188433038,0.270682153,100296976,21807420.2
678,2017,GILD,AMGN,0.1381,-0.012940787,0.002923267,93705120,125590572.8
679,2017,LLY,AMGN,0.135,0.021893574,0.068258676,92998483.7,125590572.8
680,2017,BMY,AMGN,0.1342,-0.025379196,0.167007938,100296976,125590572.8
681,2017,PFE,AMGN,0.1321,0.304581668,-0.017323684,215896807.5,125590572.8
682,2017,MRK,LLY,0.1298,0.096934872,-0.011455625,153304070,92998483.7
683,2017,MRK,AMGN,0.1284,0.118828447,0.056803051,153304070,125590572.8
684,2017,UTHR,REGN,0.1269,-0.012108075,-0.102899181,6397358,39743858.42
685,2017,MYL,PRGO,0.1258,0.006113819,0.043420572,21807420.2,12275701.56
686,2017,REGN,GILD,0.1248,0.190534314,0.149445898,39743858.42,93705120
687,2017,PFE,MYL,0.1242,0.141527825,0.086350531,215896807.5,21807420.2
688,2017,AMGN,BMRN,0.124,-0.128721314,-0.30093989,125590572.8,15680009.48
689,2017,UTHR,MYL,0.1235,0.00243161,0.153144199,6397358,21807420.2
690,2017,GILD,BMY,0.1232,0.012438409,-0.164084671,93705120,100296976
691,2017,BMRN,BMY,0.1227,0.154100509,0.133931952,15680009.48,100296976
692,2017,REGN,BMRN,0.1225,0.048872214,-0.148570725,39743858.42,15680009.48
693,2017,UTHR,AMGN,0.121,0.165485452,0.049469984,6397358,125590572.8
694,2017,MRK,GILD,0.1199,0.131769234,0.053879784,153304070,93705120
695,2017,MRK,REGN,0.1192,-0.05876508,-0.095566113,153304070,39743858.42
696,2017,BMRN,LLY,0.1187,0.106827739,0.232681214,15680009.48,92998483.7
697,2017,AMGN,TEVA,0.1186,0.408143849,-0.146484299,125590572.8,17454011.2
698,2017,VRTX,AMGN,0.1178,0.185169122,0.341265756,37952494.58,125590572.8
699,2017,BMY,ALXN,0.1174,-0.175133258,0.064795688,100296976,26584857
700,2017,GILD,ALXN,0.1154,-0.162694849,-0.099288982,93705120,26584857
701,2017,BMRN,MRK,0.1148,0.009892867,0.244136839,15680009.48,153304070
702,2017,ALXN,LLY,0.1147,0.127860488,0.033953574,26584857,92998483.7
703,2017,PFE,LLY,0.1141,0.282688093,-0.08558236,215896807.5,92998483.7
704,2017,PFE,BMRN,0.1114,0.175860354,-0.318263574,215896807.5,15680009.48
705,2017,TEVA,LLY,0.1104,-0.430037424,0.078225623,17454011.2,92998483.7
706,2017,LLY,UTHR,0.1103,-0.143591878,0.018788692,92998483.7,6397358
707,2017,MRK,PFE,0.1095,-0.185753221,0.074126735,153304070,215896807.5
708,2017,PFE,GILD,0.1061,0.317522454,-0.020246951,215896807.5,93705120
709,2017,LLY,REGN,0.1059,-0.155699953,-0.084110489,92998483.7,39743858.42
710,2017,MRK,TEVA,0.1031,0.526972296,-0.089681247,153304070,17454011.2
711,2017,UTHR,GILD,0.1023,0.178426239,0.046546717,6397358,93705120
712,2017,UTHR,PFE,0.1008,-0.139096215,0.066793668,6397358,215896807.5
713,2017,BMY,REGN,0.1005,-0.202972723,0.014638773,100296976,39743858.42
714,2017,GILD,LLY,0.0986,-0.034834361,-0.065335409,93705120,92998483.7
715,2017,PFE,ALXN,0.0981,0.154827605,-0.119535934,215896807.5,26584857
716,2017,TEVA,REGN,0.098,-0.585737377,-0.005884866,17454011.2,39743858.42
717,2017,TEVA,ALXN,0.097,-0.557897912,0.044272049,17454011.2,26584857
718,2017,BMRN,GILD,0.096,0.1416621,0.298016623,15680009.48,93705120
719,2017,LLY,MYL,0.0956,-0.141160268,0.171932891,92998483.7,21807420.2
720,2017,MYL,ALXN,0.0953,0.01329978,-0.205886465,21807420.2,26584857
721,2017,MRK,ALXN,0.0952,-0.030925615,-0.045409198,153304070,26584857
722,2017,LLY,VRTX,0.0949,-0.163275547,-0.27300708,92998483.7,37952494.58
723,2017,GILD,VRTX,0.0934,-0.198109908,-0.338342489,93705120,37952494.58
724,2017,TEVA,PRGO,0.0928,-0.565083873,0.293579086,17454011.2,12275701.56
725,2017,VRTX,MRK,0.0884,0.066340675,0.284462704,37952494.58,153304070
726,2017,VRTX,TEVA,0.0874,0.593312971,0.194781457,37952494.58,17454011.2
727,2017,MRK,MYL,0.0868,-0.044225396,0.160477267,153304070,21807420.2
728,2017,GILD,MYL,0.0864,-0.175994629,0.106597482,93705120,21807420.2
729,2017,VRTX,BMY,0.0835,0.210548317,0.174257818,37952494.58,100296976
730,2017,PFE,REGN,0.0828,0.12698814,-0.169692849,215896807.5,39743858.42
731,2017,MYL,VRTX,0.0824,-0.022115279,-0.444939971,21807420.2,37952494.58
732,2017,GILD,TEVA,0.0819,0.395203063,-0.143561031,93705120,17454011.2
733,2017,AMGN,MYL,0.081,-0.163053843,0.103674215,125590572.8,21807420.2
734,2017,PRGO,ALXN,0.0763,0.007185961,-0.249307037,12275701.56,26584857
735,2017,PRGO,PFE,0.0755,-0.147641644,-0.129771103,12275701.56,215896807.5
736,2017,NEOG,IDXX,0.0722,,,4235705.83,13621323.52
737,2017,BMRN,PRGO,0.0671,-0.02821871,0.448034677,15680009.48,12275701.56
738,2017,LLY,PRGO,0.0626,-0.135046449,0.215353463,92998483.7,12275701.56
739,2017,REGN,MYL,0.0592,0.014539685,0.25604338,39743858.42,21807420.2
740,2017,BMY,PRGO,0.0586,-0.182319219,0.314102725,100296976,12275701.56
741,2017,PFE,VRTX,0.0486,0.119412546,-0.35858944,215896807.5,37952494.58
742,2017,MRK,PRGO,0.0389,-0.038111576,0.203897838,153304070,12275701.56
743,2017,PRGO,AMGN,0.038,0.156940023,-0.147094787,12275701.56,125590572.8
744,2017,GILD,PRGO,0.0378,-0.16988081,0.150018054,93705120,12275701.56
745,2017,REGN,PRGO,0.0306,0.020653504,0.299463952,39743858.42,12275701.56
746,2017,IART,ALXN,0.0268,0.037876487,-0.238044479,3751936.84,26584857
747,2017,PRGO,VRTX,0.0254,-0.028229098,-0.488360543,12275701.56,37952494.58
748,2017,IART,UTHR,0.0168,0.022145097,-0.185302214,3751936.84,6397358
749,2017,TECH,NEOG,0.015,,,4854238.5,4235705.83
750,2017,REGN,IART,0.0121,-0.010037022,0.288201395,39743858.42,3751936.84
751,2017,TECH,IDXX,0.0074,0.826261616,0.033723608,4854238.5,13621323.52
752,2017,LLY,IDXX,0.004,0.656607653,0.194644117,92998483.7,13621323.52
753,2017,IDXX,AMGN,0.0011,-0.634714079,-0.126385441,13621323.52,125590572.8
